	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting NSAF	Confident Phosphosites	#Confident Phosphosites	Ambiguous Phosphosites	#Ambiguous Phosphosites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
365	A0A089ZV33	A0A089ZV33_METFO_FeS_assembly_protein_SufBD_OS=Methanobacterium_formicicum_OX=2162_GN=sufBD_PE=4_SV=1			45.15231980023905	72.26	9.0	0.01907968574635241		0		0	Single Protein		A0A089ZV33	3	24	24	3	24	3	9	40	100.0	Confident
366	A0A090I987	A0A090I987_METFO_Archaeoflavoprotein_AfpA_OS=Methanobacterium_formicicum_OX=2162_GN=afpA2_PE=4_SV=1			21.40508791833915	100.0	19.05	0.010582010582010581		0		0	Single Protein		A0A090I987	2	15	15	2	15	2	3	21	100.0	Confident
367	A0A090I8W8	A0A090I8W8_METFO_Bifunctional_enzyme_Fae/Hps_OS=Methanobacterium_formicicum_OX=2162_GN=fae-hps_PE=3_SV=1			44.64926265863231	75.37	28.57	0.05460200573836934		0		0	Single Protein		A0A090I8W8	14	39	39	14	39	14	64	113	100.0	Confident
368	A0A090I8X6	A0A090I8X6_METFO_DNA/RNA-binding_protein_Alba_OS=Methanobacterium_formicicum_OX=2162_GN=albA_PE=3_SV=1			10.128141862919918	24.73	9.68	0.5652173913043478		0		0	Single Protein		A0A090I8X6	1	5	5	1	5	1	13	18	100.0	Doubtful
369	A0A090I8V0	A0A090I8V0_METFO_Threonine--tRNA_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=thrS_PE=3_SV=1			69.61551458427863	90.83	2.29	0.0016366612111292963		0		0	Single Protein		A0A090I8V0	1	49	49	1	49	1	1	57	100.0	Doubtful
370	A0A090I971	A0A090I971_METFO_ABC_transporter_substrate-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0208_PE=4_SV=1			39.952300118659	43.8	7.99	0.020161290322580645		0		0	Single Protein		A0A090I971	2	11	11	2	11	2	6	20	100.0	Confident
371	A0A090JUK8	A0A090JUK8_METFO_V-type_proton_ATPase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=atpE_PE=3_SV=1			22.74284375898725	100.0	44.44	0.05066329269227817		0		0	Single Protein		A0A090JUK8	9	38	38	9	38	9	24	75	100.0	Confident
372	A0A090I8U4	A0A090I8U4_METFO_Acetolactate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=ilvB_PE=3_SV=1			62.41368202191981	61.31	2.25	0.002421307506053269		0		0	Single Protein		A0A090I8U4	1	22	22	1	22	1	1	25	82.35294117647058	Doubtful
373	A0A090IAH6	A0A090IAH6_METFO_Thermosome_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=thsB_PE=3_SV=1			58.15186904037978	95.05	75.09	0.06972976058786985		0		0	Single Protein		A0A090IAH6	41	58	50	34	50	34	322	461	100.0	Confident
374	A0A090I8V8	A0A090I8V8_METFO_F420-dependent_methylenetetrahydromethanopterin_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=mtd_PE=3_SV=1			29.279991961775757	100.0	34.42	0.03928571428571427		0		0	Single Protein		A0A090I8V8	7	18	18	7	18	7	26	46	100.0	Confident
375	A0A090IAE6	A0A090IAE6_METFO_Putative_aminopeptidase_MJ0555_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2094_PE=3_SV=1			37.15432870827267	90.35	6.73	0.008090614886731391		0		0	Single Protein		A0A090IAE6	2	22	22	2	22	2	4	27	100.0	Doubtful
376	A0A090IAE3	A0A090IAE3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2089_PE=4_SV=1			40.402872242524126	47.34	8.68	0.007575757575757576		0		0	Single Protein		A0A090IAE3	2	6	6	2	6	2	2	9	100.0	Confident
377	A0A090I8S8	A0A090I8S8_METFO_ABC_transporter_ATP-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1808_PE=4_SV=1			28.235593848776407	79.46	5.04	0.011627906976744186		0		0	Single Protein		A0A090I8S8	1	21	21	1	21	1	3	27	100.0	Doubtful
378	A0A090I8S1	A0A090I8S1_METFO_Universal_stress_protein_UspA5_OS=Methanobacterium_formicicum_OX=2162_GN=uspA5_PE=4_SV=1			16.286737193989435	81.76	14.19	0.016891891891891893		0		0	Single Protein		A0A090I8S1	2	20	20	2	20	2	3	29	100.0	Confident
379	A0A090I958	A0A090I958_METFO_Extracellular_solute-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=wtpA_PE=3_SV=1			38.15532830688034	50.14	37.04	0.06569722918407128		0		0	Single Protein		A0A090I958	9	14	14	9	14	9	39	67	100.0	Confident
380	A0A090JUJ4	A0A090JUJ4_METFO_L-aspartate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=nadX_PE=3_SV=1			27.415470924933963	100.0	4.33	0.003937007874015748		0		0	Single Protein		A0A090JUJ4	1	14	14	1	14	1	1	16	100.0	Doubtful
381	A0A090I8T2	A0A090I8T2_METFO_30S_ribosomal_protein_S15_OS=Methanobacterium_formicicum_OX=2162_GN=rps15_PE=3_SV=1			15.482332694701867	100.0	14.29	0.018796992481203006		0		0	Single Protein		A0A090I8T2	2	18	18	2	18	2	3	23	100.0	Confident
382	A0A090I246	A0A090I246_METFO_3-hydroxy-3-methylglutaryl_coenzyme_A_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=hmgA_PE=3_SV=1			42.908698345106444	74.88	13.93	0.012005649717514125		0		0	Single Protein		A0A090I246	4	14	14	4	14	4	9	21	100.0	Confident
383	A0A090I1S6	A0A090I1S6_METFO_Succinate--CoA_ligase_[ADP-forming]_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=sucD_PE=3_SV=1			30.147335481167232	74.13	5.59	0.0047169811320754715		0		0	Single Protein		A0A090I1S6	1	4	4	1	4	1	1	5	100.0	Doubtful
384	A0A090JVY8	A0A090JVY8_METFO_Putative_acetolactate_synthase_small_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=ilvH_PE=3_SV=1			18.379925476209912	100.0	16.87	0.015060240963855422		0		0	Single Protein		A0A090JVY8	2	16	16	2	16	2	3	21	100.0	Confident
385	A0A090I260	A0A090I260_METFO_50S_ribosomal_protein_L24e_OS=Methanobacterium_formicicum_OX=2162_GN=rpl24e_PE=3_SV=1			6.172149124663173	100.0	49.06	0.02830188679245283		0		0	Single Protein		A0A090I260	2	16	16	2	16	2	2	20	100.0	Confident
386	A0A089ZVK3	A0A089ZVK3_METFO_CBS_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1776_PE=4_SV=1			14.357516297881434	76.69	15.04	0.029411764705882353		0		0	Single Protein		A0A089ZVK3	1	8	8	1	8	1	3	15	100.0	Doubtful
387	A0A089ZVL0	A0A089ZVL0_METFO_Cell_division_protein_FtsZ_OS=Methanobacterium_formicicum_OX=2162_GN=ftsZ_PE=3_SV=1			40.82762224251868	70.16	27.23	0.02677324856644227		0		0	Single Protein		A0A089ZVL0	8	30	30	8	30	8	27	66	100.0	Confident
388	A0A090JVW9	A0A090JVW9_METFO_Aspartate_carbamoyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrB_PE=3_SV=1			33.813418197663935	89.47	19.74	0.013909313725490197		0		0	Single Protein		A0A090JVW9	5	18	18	5	18	5	7	29	100.0	Confident
389	A0A090I242	A0A090I242_METFO_Peptidase_S24/S26A/S26B_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0558_PE=4_SV=1			23.04833407534726	68.08	4.69	0.011764705882352941		0		0	Single Protein		A0A090I242	1	4	4	1	4	1	2	5	100.0	Doubtful
390	A0A090JVY2	A0A090JVY2_METFO_Branched-chain-amino-acid_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=ilvE_PE=3_SV=1			34.43122842494193	81.37	3.27	0.0036496350364963502		0		0	Single Protein		A0A090JVY2	1	16	16	1	16	1	1	19	82.35294117647058	Doubtful
391	A0A090JW72	A0A090JW72_METFO_Arsenite-activated_ATPase_ArsA_OS=Methanobacterium_formicicum_OX=2162_GN=arsA_PE=4_SV=1			36.347833202364995	71.96	23.99	0.03857808857808858		0		0	Single Protein		A0A090JW72	6	48	48	6	48	6	17	72	100.0	Confident
392	A0A090I210	A0A090I210_METFO_Putative_aminotransferase_MJ0959_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0647_PE=4_SV=1			41.74408664854916	62.3	43.19	0.04741984656757379		0		0	Single Protein		A0A090I210	14	48	48	14	48	14	48	118	100.0	Confident
393	A0A090JW64	A0A090JW64_METFO_LemA_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0105_PE=3_SV=1			21.647276764654656	69.52	34.76	0.07558386411889598		0		0	Single Protein		A0A090JW64	6	12	12	6	12	6	24	36	100.0	Confident
394	A0A090I1Q2	A0A090I1Q2_METFO_Nicotinate-nucleotide_pyrophosphorylase_[carboxylating]_OS=Methanobacterium_formicicum_OX=2162_GN=nadC_PE=3_SV=1			30.50911975804067	73.12	7.17	0.015021459227467811		0		0	Single Protein		A0A090I1Q2	2	11	11	2	11	2	5	17	100.0	Confident
395	A0A090I1P7	A0A090I1P7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0551_PE=4_SV=1			38.15239847593765	75.84	14.33	0.0102880658436214		0		0	Single Protein		A0A090I1P7	4	12	12	4	12	4	7	21	100.0	Confident
396	A0A090I219	A0A090I219_METFO_Translation_initiation_factor_6_OS=Methanobacterium_formicicum_OX=2162_GN=eif6_PE=3_SV=1			23.41635456344955	82.59	35.27	0.041351351351351345		0		0	Single Protein		A0A090I219	6	13	13	6	13	6	22	38	100.0	Confident
397	A0A090JW77	A0A090JW77_METFO_ATP_phosphoribosyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=hisG_PE=3_SV=1			31.406506320380196	57.34	7.34	0.027649769585253458		0		0	Single Protein		A0A090JW77	2	19	19	2	19	2	7	30	100.0	Confident
398	A0A090JW43	A0A090JW43_METFO_Glutamyl-tRNA(Gln)_amidotransferase_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=gatA_PE=3_SV=1			49.95039028912297	76.42	11.14	0.009761904761904763		0		0	Single Protein		A0A090JW43	4	30	30	4	30	4	6	70	100.0	Confident
399	A0A090JW59	A0A090JW59_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1423_PE=4_SV=1			27.304588322082502	47.33	4.12	0.006944444444444444		0		0	Single Protein		A0A090JW59	1	10	10	1	10	1	1	15	100.0	Doubtful
400	A0A090JVT4	A0A090JVT4_METFO_Putative_ABC_transporter_ATP-binding_protein_MJ0089_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1269_PE=4_SV=1			28.473225534901797	100.0	20.87	0.021981627296587924		0		0	Single Protein		A0A090JVT4	4	14	14	4	14	4	9	23	100.0	Confident
401	A0A090I298	A0A090I298_METFO_Archaeal_glutamate_synthase_[NADPH]_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0623_PE=3_SV=1			53.875981516854345	75.15	2.0	0.002188183807439825		0		0	Single Protein		A0A090I298	1	40	40	1	40	1	1	67	100.0	Doubtful
402	A0A090I1X5	A0A090I1X5_METFO_3-isopropylmalate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=leuB1_PE=3_SV=1			36.788879807164626	61.65	6.49	0.0034965034965034965		0		0	Single Protein		A0A090I1X5	1	15	15	1	15	1	1	18	100.0	Doubtful
403	K1C15_SHEEP				48.74009619051495	88.08	9.27	0.036236424394319115		0		0	Single Protein		K1C15_SHEEP	5	43	39	2	39	2	38	92	100.0	Confident
404	A0A090I1Y5	A0A090I1Y5_METFO_Molybdenum_cofactor_synthesis_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0493_PE=4_SV=1			19.71143246642007	84.36	5.59	0.027932960893854747		0		0	Single Protein		A0A090I1Y5	1	21	21	1	21	1	6	31	100.0	Doubtful
405	A0A090I1W4	A0A090I1W4_METFO_Putative_ABC_transporter_ATP-binding_protein_MJ0719_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0602_PE=4_SV=1			67.03620949613516	69.53	1.52	0.0019047619047619048		0		0	Single Protein		A0A090I1W4	1	58	58	1	58	1	2	69	100.0	Doubtful
406	A0A090I281	A0A090I281_METFO_Pyruvate_synthase_subunit_PorA_OS=Methanobacterium_formicicum_OX=2162_GN=porA_PE=4_SV=1			42.16836004226907	73.56	26.44	0.04786900525334688		0		0	Single Protein		A0A090I281	8	35	35	8	35	8	31	66	100.0	Confident
407	A0A090I9S3	A0A090I9S3_METFO_PG_binding_1_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1787_PE=4_SV=1			28.216229798518594	66.67	43.56	0.07574912891986055		0		0	Single Protein		A0A090I9S3	7	10	10	7	10	7	46	89	100.0	Confident
408	A0A089ZEW4	A0A089ZEW4_METFO_50S_ribosomal_protein_L11_OS=Methanobacterium_formicicum_OX=2162_GN=rpl11p_PE=3_SV=1			17.410970245444464	82.72	22.22	0.03672839506172839		0		0	Single Protein		A0A089ZEW4	5	11	11	5	11	5	11	20	100.0	Confident
409	A0A089ZF54	A0A089ZF54_METFO_Oligosaccharyl_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0715_PE=3_SV=1			88.97662375354551	38.42	1.63	0.0024509803921568627		0		0	Single Protein		A0A089ZF54	1	28	28	1	28	1	1	34	100.0	Doubtful
410	A0A089ZES5	A0A089ZES5_METFO_Roadblock/LC7_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0552_PE=4_SV=1			12.413553873549835	51.3	10.43	0.023809523809523808		0		0	Single Protein		A0A089ZES5	1	5	5	1	5	1	2	6	100.0	Doubtful
411	A0A089ZVU4	A0A089ZVU4_METFO_Chaperone_protein_DnaJ_OS=Methanobacterium_formicicum_OX=2162_GN=dnaJ_PE=3_SV=1			42.5391246415669	85.01	3.88	0.002583979328165375		0		0	Single Protein		A0A089ZVU4	1	17	17	1	17	1	1	18	100.0	Doubtful
412	A0A089ZEV2	A0A089ZEV2_METFO_CBS_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1799_PE=4_SV=1			31.11922773046013	84.53	51.44	0.06468115808541339		0		0	Single Protein		A0A089ZEV2	12	37	37	12	37	12	37	81	100.0	Confident
413	A0A090JVC3	A0A090JVC3_METFO_Methyl-coenzyme_M_reductase_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=mrtA_PE=3_SV=1			60.518724888446435	58.73	36.0	0.0592475762541552		0		0	Single Protein		A0A090JVC3	16	47	47	16	47	16	81	159	100.0	Confident
414	A0A089ZVX2	A0A089ZVX2_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2379_PE=4_SV=1			17.970445628759038	70.41	15.98	0.02100840336134454		0		0	Single Protein		A0A089ZVX2	2	2	2	2	2	2	3	5	100.0	Confident
415	A0A089ZF65	A0A089ZF65_METFO_PRC-barrel_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0730_PE=4_SV=1			18.751833620053905	84.52	22.02	0.06200396825396826		0		0	Single Protein		A0A089ZF65	4	10	10	4	10	4	16	29	100.0	Confident
416	A0A089ZEU2	A0A089ZEU2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1784_PE=4_SV=1			15.398195242849471	82.64	23.61	0.03472222222222222		0		0	Single Protein		A0A089ZEU2	3	4	4	3	4	3	9	11	100.0	Confident
417	A0A090JVR0	A0A090JVR0_METFO_Serine_hydroxymethyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=glyA_PE=3_SV=1			46.372284639646864	77.01	8.06	0.005641025641025641		0		0	Single Protein		A0A090JVR0	3	18	18	3	18	3	3	23	100.0	Confident
418	A0A089ZVR0	A0A089ZVR0_METFO_30S_ribosomal_protein_S12_OS=Methanobacterium_formicicum_OX=2162_GN=rps12_PE=3_SV=1			15.403426827383916	77.3	15.6	0.06574923547400612		0		0	Single Protein		A0A089ZVR0	3	24	24	3	24	3	13	46	100.0	Confident
419	A0A089ZER7	A0A089ZER7_METFO_Exosome_complex_component_Rrp4_OS=Methanobacterium_formicicum_OX=2162_GN=rrp4_PE=3_SV=1			27.28860053992754	100.0	25.82	0.041120218579234966		0		0	Single Protein		A0A089ZER7	5	26	26	5	26	5	23	55	100.0	Confident
420	A0A089ZER4	A0A089ZER4_METFO_ACT_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0537_PE=4_SV=1			13.885066885904825	68.5	11.02	0.011494252873563218		0		0	Single Protein		A0A089ZER4	1	2	2	1	2	1	1	3	100.0	Doubtful
421	A0A090I1I9	A0A090I1I9_METFO_CoB-CoM_heterodisulfide_reductase_iron-sulfur_subunit_C_OS=Methanobacterium_formicicum_OX=2162_GN=hdrC_PE=3_SV=1			33.86977693881242	90.79	35.53	0.03470786340852129		0		0	Single Protein		A0A090I1I9	8	41	41	8	41	8	23	79	100.0	Confident
422	A0A090JW16	A0A090JW16_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1372_PE=3_SV=1			102.32212742986256	26.62	8.46	0.010267857142857143		0		0	Single Protein		A0A090JW16	6	19	19	6	19	6	10	31	100.0	Confident
423	A0A089ZVL1	A0A089ZVL1_METFO_50S_ribosomal_protein_L10_OS=Methanobacterium_formicicum_OX=2162_GN=rplP0_PE=3_SV=1			36.32648514808331	84.78	29.55	0.01992892679459844		0		0	Single Protein		A0A089ZVL1	8	26	26	8	26	8	18	62	100.0	Confident
424	A0A090I1H9	A0A090I1H9_METFO_30S_ribosomal_protein_S4e_OS=Methanobacterium_formicicum_OX=2162_GN=rps4e_PE=3_SV=1			26.828195114233495	89.21	37.34	0.10006915629322263		0		0	Single Protein		A0A090I1H9	8	27	27	8	27	8	49	80	100.0	Confident
425	A0A089ZVN4	A0A089ZVN4_METFO_UPF0280_protein_BRM9_1935_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1935_PE=3_SV=1			25.89353340553411	52.07	4.13	0.006622516556291391		0		0	Single Protein		A0A089ZVN4	1	5	5	1	5	1	1	5	100.0	Doubtful
426	A0A090JVL3	A0A090JVL3_METFO_Coenzyme_F420_hydrogenase_gamma_subunit_FrhG_OS=Methanobacterium_formicicum_OX=2162_GN=frhG_PE=3_SV=1			28.69106183889318	61.36	17.8	0.015432098765432098		0		0	Single Protein		A0A090JVL3	3	19	19	3	19	3	5	30	100.0	Confident
