	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
369	A0A090IA40	A0A090IA40_METFO_Thermosome_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=thsA_PE=3_SV=1			58.46071331926441	83.43	37.57	137.05852931527622	Oxidation of M(M55, M464, M511)	Oxidation of M(3)			Single Protein		A0A090IA40	18	73	61	11	61	11	68	180	100.0	Confident
370	A0A089ZBW3	A0A089ZBW3_METFO_Glutamate_synthase_beta_subunit_GltB1_OS=Methanobacterium_formicicum_OX=2162_GN=gltB1_PE=4_SV=1			25.19856597670688	61.74	7.39	44.34114224113298					Single Protein		A0A089ZBW3	1	37	37	1	37	1	1	57	100.0	Doubtful
371	A0A090I8D3	A0A090I8D3_METFO_Heat_shock_protein_Hsp20/alpha_crystallin_family_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1518_PE=3_SV=1			24.215731929746987	70.78	6.39	81.24441546117268					Single Protein		A0A090I8D3	1	22	22	1	22	1	2	28	100.0	Doubtful
372	A0A089ZC90	A0A089ZC90_METFO_V-type_ATP_synthase_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=ahaD_PE=3_SV=1			25.063142041516745	100.0	7.76	57.50175523507655					Single Protein		A0A089ZC90	1	94	94	1	94	1	2	142	100.0	Doubtful
373	A0A090JTE7	A0A090JTE7_METFO_30S_ribosomal_protein_S3_OS=Methanobacterium_formicicum_OX=2162_GN=rps3_PE=3_SV=1			45.20345921301491	81.22	35.37	243.14147603141487	Oxidation of M(M120, M182)	Oxidation of M(2)			Single Protein		A0A090JTE7	14	82	82	14	82	14	33	147	100.0	Confident
374	A0A090I806	A0A090I806_METFO_Putative_pantothenate_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2082_PE=4_SV=1			27.679736272995953	88.1	12.3	45.80744985492706					Single Protein		A0A090I806	3	47	47	3	47	3	3	63	100.0	Confident
375	A0A090JTE0	A0A090JTE0_METFO_50S_ribosomal_protein_L6_OS=Methanobacterium_formicicum_OX=2162_GN=rpl6p_PE=3_SV=1			19.545618983365323	100.0	66.67	570.5545986286793					Single Protein		A0A090JTE0	11	36	36	11	36	11	49	106	100.0	Confident
376	A0A090JTF6	A0A090JTF6_METFO_Biotin-(Acetyl-CoA_carboxylase)_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0338_PE=3_SV=1			36.149872006655364	87.96	14.81	82.84792366106426					Single Protein		A0A090JTF6	4	29	29	4	29	4	7	50	100.0	Confident
377	A0A090I810	A0A090I810_METFO_Dihydroorotate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrD_PE=3_SV=1			32.23361156497475	55.59	12.5	63.92327104813079					Single Protein		A0A090I810	2	26	26	2	26	2	3	38	100.0	Confident
378	A0A090JTC3	A0A090JTC3_METFO_30S_ribosomal_protein_S9_OS=Methanobacterium_formicicum_OX=2162_GN=rpl13p_PE=3_SV=1			14.939127642773796	100.0	42.11	273.79266200370756	Oxidation of M(M72, M106)	Oxidation of M(2)			Single Protein		A0A090JTC3	6	44	44	6	44	6	13	74	100.0	Confident
379	A0A089ZCU1	A0A089ZCU1_METFO_Transcription_elongation_factor_Spt5_OS=Methanobacterium_formicicum_OX=2162_GN=spt5_PE=3_SV=1			16.061856519082863	100.0	66.67	374.0743437503652					Single Protein		A0A089ZCU1	7	17	17	7	17	7	21	53	100.0	Confident
380	A0A090JTD5	A0A090JTD5_METFO_50S_ribosomal_protein_L30_OS=Methanobacterium_formicicum_OX=2162_GN=rpl30p_PE=3_SV=1			16.92500517658409	100.0	17.33	125.92884396481766					Single Protein		A0A090JTD5	2	19	19	2	19	2	4	33	100.0	Confident
381	A0A090I7K3	A0A090I7K3_METFO_Phosphate_import_ATP-binding_protein_PstB_OS=Methanobacterium_formicicum_OX=2162_GN=pstB_PE=3_SV=1			28.201659907472095	100.0	13.55	71.07537673977092					Single Protein		A0A090I7K3	3	31	31	3	31	3	4	36	100.0	Confident
382	A0A090JTB4	A0A090JTB4_METFO_Ribonuclease_J_OS=Methanobacterium_formicicum_OX=2162_GN=rnj_PE=3_SV=1			49.87173083642951	78.4	8.69	43.61838523638754					Single Protein		A0A090JTB4	3	47	47	3	47	3	4	66	100.0	Confident
383	A0A090I7L5	A0A090I7L5_METFO_Acetyl-CoA_decarbonylase/synthase_complex_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=cdhA_PE=3_SV=1			86.03322831334211	76.65	3.3	14.353591637327241					Single Protein		A0A090I7L5	2	77	77	2	77	2	2	96	100.0	Confident
384	A0A090I7L2	A0A090I7L2_METFO_Acetyl-CoA_decarbonylase/synthase_complex_subunit_gamma_OS=Methanobacterium_formicicum_OX=2162_GN=cdhE_PE=3_SV=1			50.94980276104781	73.43	21.17	45.29355583334373	Oxidation of M(M301)	Oxidation of M(1)			Single Protein		A0A090I7L2	7	30	30	7	30	7	9	46	100.0	Confident
385	A0A089ZCR8	A0A089ZCR8_METFO_Proteasome-activating_nucleotidase_OS=Methanobacterium_formicicum_OX=2162_GN=pan_PE=3_SV=1			45.831489581572335	92.44	17.8	110.91358163002535					Single Protein		A0A089ZCR8	6	114	113	5	113	5	11	166	100.0	Confident
386	A0A089ZCQ3	A0A089ZCQ3_METFO_Putative_rubrerythrin_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1006_PE=4_SV=1			22.382044094126314	86.08	16.49	124.41423587589371					Single Protein		A0A089ZCQ3	4	36	36	4	36	4	8	57	100.0	Confident
387	A0A090I7Y5	A0A090I7Y5_METFO_AsnC_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0969_PE=4_SV=1			18.455589264981302	100.0	29.38	97.72602995186371					Single Protein		A0A090I7Y5	5	30	30	5	30	5	6	47	100.0	Confident
388	A0A090I899	A0A090I899_METFO_Molybdenum_cofactor_biosynthesis_protein_MoaA_OS=Methanobacterium_formicicum_OX=2162_GN=moaA_PE=4_SV=1			55.00988984998277	75.36	11.81	39.707293142059626					Single Protein		A0A090I899	3	51	51	3	51	3	4	69	100.0	Confident
389	A0A090I897	A0A090I897_METFO_Formylmethanofuran--tetrahydromethanopterin_formyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=ftr_PE=3_SV=1			31.31377494357824	57.91	15.82	171.76861386577534					Single Protein		A0A090I897	5	21	21	5	21	5	11	39	100.0	Confident
390	A0A090I7X7	A0A090I7X7_METFO_Glutamine-scyllo-inositol_transaminase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0929_PE=3_SV=1			40.04826557311185	76.1	10.99	56.82709565199353					Single Protein		A0A090I7X7	2	23	23	2	23	2	3	32	100.0	Confident
391	A0A090I7U6	A0A090I7U6_METFO_GDP-mannose_4,6-dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2001_PE=4_SV=1			45.95733837398273	89.76	44.15	173.53731579877626					Single Protein		A0A090I7U6	17	52	51	17	51	17	53	118	100.0	Confident
392	A0A090I7U4	A0A090I7U4_METFO_ABC_transporter_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0884_PE=4_SV=1			32.281788783977355	76.31	13.24	46.92470472943747					Single Protein		A0A090I7U4	3	51	51	3	51	3	3	67	100.0	Confident
393	A0A090I7W3	A0A090I7W3_METFO_Methyl-coenzyme_M_reductase_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=mcrB_PE=3_SV=1			46.94274210091379	64.56	48.31	870.0866250243602	Oxidation of M(M178, M315)	Oxidation of M(2)			Single Protein		A0A090I7W3	23	37	37	23	37	23	123	217	100.0	Confident
394	A0A090I7V9	A0A090I7V9_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=mtrE_PE=3_SV=1			30.71094884518551	19.66	10.85	488.51706710489606					Single Protein		A0A090I7V9	2	2	2	2	2	2	6	14	100.0	Confident
395	A0A090I7S6	A0A090I7S6_METFO_TGc_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1976_PE=4_SV=1			63.61047239179807	58.61	12.0	55.929935277414444					Single Protein		A0A090I7S6	4	17	13	3	15	3	8	32	100.0	Confident
396	A0A090I842	A0A090I842_METFO_CBS_domain-containing_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1036_PE=4_SV=1			31.291453390373853	79.21	60.93	300.4389921303494	Oxidation of M(M7, M78, M98, M249)	Oxidation of M(4)			Single Protein		A0A090I842	15	59	59	15	59	15	52	143	100.0	Confident
397	A0A090I7T8	A0A090I7T8_METFO_Peptidyl-prolyl_cis-trans_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0907_PE=3_SV=1			29.41450296953283	100.0	42.91	102.35595691721635					Single Protein		A0A090I7T8	7	58	58	7	58	7	12	86	100.0	Confident
398	A0A090I852	A0A090I852_METFO_Cupin_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0259_PE=4_SV=1			11.907048427057896	69.16	8.41	255.26117019895472					Single Protein		A0A090I852	1	7	7	1	7	1	3	11	100.0	Doubtful
399	A0A090I7T4	A0A090I7T4_METFO_Phosphoenolpyruvate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=ppsA1_PE=3_SV=1			83.72800510760915	79.84	35.73	101.46228714898692					Single Protein		A0A090I7T4	19	75	75	19	75	19	58	156	100.0	Confident
400	A0A090I7Q9	A0A090I7Q9_METFO_2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=aroA'_PE=3_SV=1			28.26060789774629	81.89	21.13	118.48143921421017					Single Protein		A0A090I7Q9	4	25	25	4	25	4	8	48	100.0	Confident
401	A0A089ZCI8	A0A089ZCI8_METFO_Methanogenesis_marker_protein_7_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0950_PE=4_SV=1			33.997769251689434	77.23	10.56	53.81574528411012					Single Protein		A0A089ZCI8	2	32	32	2	32	2	3	41	100.0	Confident
402	A0A090I135	A0A090I135_METFO_UTP--glucose-1-phosphate_uridylyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=yngB_PE=3_SV=1			31.620237960790647	78.29	19.22	95.66883393578853					Single Protein		A0A090I135	5	34	34	5	34	5	7	48	100.0	Confident
403	A0A090I0R5	A0A090I0R5_METFO_2,3-bisphosphoglycerate-independent_phosphoglycerate_mutase_OS=Methanobacterium_formicicum_OX=2162_GN=apgM1_PE=3_SV=1			43.44505505253927	63.77	6.95	48.999550180862904					Single Protein		A0A090I0R5	2	32	32	2	32	2	3	47	100.0	Confident
404	A0A090IB44	A0A090IB44_METFO_Universal_stress_protein_UspA4_OS=Methanobacterium_formicicum_OX=2162_GN=uspA4_PE=4_SV=1			16.424588481150412	100.0	8.05	42.25800133047572					Single Protein		A0A090IB44	1	13	13	1	13	1	1	18	100.0	Doubtful
405	A0A090I0S1	A0A090I0S1_METFO_KH_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1939_PE=4_SV=1			20.887177072228567	83.42	10.16	100.90452240770644					Single Protein		A0A090I0S1	2	40	40	2	40	2	3	55	100.0	Confident
406	A0A090I9D3	A0A090I9D3_METFO_Succinate--CoA_ligase_[ADP-forming]_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=sucC_PE=3_SV=1			39.97881074207412	100.0	24.18	110.92916735125468					Single Protein		A0A090I9D3	5	38	38	5	38	5	12	60	100.0	Confident
407	A0A090I9D6	A0A090I9D6_METFO_Triosephosphate_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=tpiA_PE=3_SV=1			23.486166630844448	73.78	16.0	31.608645573498407					Single Protein		A0A090I9D6	3	10	10	3	10	3	2	11	100.0	Confident
408	A0A090IB58	A0A090IB58_METFO_Carbamoyl-phosphate_synthase_small_chain_OS=Methanobacterium_formicicum_OX=2162_GN=carA_PE=3_SV=1			39.53706300998604	55.0	20.0	200.3789019781383					Single Protein		A0A090IB58	4	21	21	4	21	4	10	37	100.0	Confident
409	A0A090IAT6	A0A090IAT6_METFO_TRAM_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1533_PE=4_SV=1			8.26705705744283	100.0	36.49	368.71057917626797					Single Protein		A0A090IAT6	2	11	8	1	8	1	9	27	100.0	Confident
410	A0A090IB52	A0A090IB52_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1785_PE=4_SV=1			44.393417075684546	52.13	3.55	20.442994150132737					Single Protein		A0A090IB52	1	16	16	1	16	1	1	20	100.0	Doubtful
411	A0A090JV74	A0A090JV74_METFO_Homoserine_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1045_PE=3_SV=1			47.24660554137425	51.03	4.37	37.478822608576685					Single Protein		A0A090JV74	2	21	21	2	21	2	2	28	100.0	Confident
412	A0A090I9A6	A0A090I9A6_METFO_Hydroxylamine_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=hcp_PE=3_SV=1			48.27891550428775	81.69	60.87	159.8254910515663					Single Protein		A0A090I9A6	21	48	48	21	48	21	62	141	100.0	Confident
413	A0A090JUV1	A0A090JUV1_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=mtrD_PE=3_SV=1			23.977778372308617	18.67	3.32	699.6046886934314					Single Protein		A0A090JUV1	1	2	2	1	2	1	5	7	100.0	Doubtful
414	A0A090IB20	A0A090IB20_METFO_Proteasome_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=psmA_PE=3_SV=1			27.875127649647077	89.24	46.22	208.38822642442085	Oxidation of M(M112)	Oxidation of M(1)			Single Protein		A0A090IB20	10	44	44	10	44	10	33	90	100.0	Confident
415	A0A089ZDH4	A0A089ZDH4_METFO_Elongation_factor_1-alpha_OS=Methanobacterium_formicicum_OX=2162_GN=tuf_PE=3_SV=1			45.22317445495815	84.02	48.18	271.9477041550958					Single Protein		A0A089ZDH4	17	64	64	17	64	17	67	167	100.0	Confident
416	A0A090JUU7	A0A090JUU7_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_G_OS=Methanobacterium_formicicum_OX=2162_GN=mtrG_PE=3_SV=1			9.348907340023166	100.0	28.57	1161.843500865877					Single Protein		A0A090JUU7	2	14	14	2	14	2	16	41	100.0	Confident
417	A0A090I9B3	A0A090I9B3_METFO_GTP_cyclohydrolase_III_OS=Methanobacterium_formicicum_OX=2162_GN=gch3_PE=3_SV=1			27.662015795230868	65.74	12.35	324.3621738487727					Single Protein		A0A090I9B3	2	13	13	2	13	2	9	24	100.0	Confident
418	A0A090JV79	A0A090JV79_METFO_DNA-(apurinic_or_apyrimidinic_site)_lyase_OS=Methanobacterium_formicicum_OX=2162_GN=mutM3_PE=3_SV=1			30.76174444632991	81.85	8.52	28.490688679823002					Single Protein		A0A090JV79	1	22	22	1	22	1	1	31	100.0	Doubtful
419	A0A090JUT3	A0A090JUT3_METFO_F420-non-reducing_hydrogenase_iron-sulfur_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=mvhD_PE=3_SV=1			16.60400173311701	100.0	18.24	382.89175529843214					Single Protein		A0A090JUT3	3	34	34	3	34	3	14	69	100.0	Confident
420	A0A090JUS4	A0A090JUS4_METFO_Seryl-tRNA_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=serS_PE=3_SV=1			59.37440962007426	93.8	1.74	13.009178095539013					Single Protein		A0A090JUS4	1	66	66	1	66	1	1	96	100.0	Doubtful
421	A0A090I100	A0A090I100_METFO_S-inosyl-L-homocysteine_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=ahcY_PE=3_SV=1			46.20998719748499	72.9	4.08	20.71198091526606					Single Protein		A0A090I100	1	67	67	1	67	1	1	82	88.23529411764706	Doubtful
422	A0A090JV64	A0A090JV64_METFO_CBS_domain-containing_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1035_PE=4_SV=1			30.177776398680656	74.26	31.99	171.2151361544286					Single Protein		A0A090JV64	7	48	48	7	48	7	16	79	100.0	Confident
423	A0A089ZDA2	A0A089ZDA2_METFO_Cell_division_control_protein_Cdc48_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1992_PE=3_SV=1			80.10606414335489	100.0	17.63	47.37336944050119					Single Protein		A0A089ZDA2	11	122	121	10	121	10	16	185	100.0	Confident
424	A0A090JV59	A0A090JV59_METFO_Transcription_elongation_factor_NusA-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0275_PE=4_SV=1			18.339065130128976	100.0	25.9	97.98680127784507					Single Protein		A0A090JV59	4	20	20	4	20	4	5	29	100.0	Confident
425	A0A090I0N7	A0A090I0N7_METFO_PyrE-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=pyrE2_PE=3_SV=1			21.552217035015758	74.87	52.26	352.9046182539133					Single Protein		A0A090I0N7	10	27	27	10	27	10	22	58	100.0	Confident
426	A0A090JUQ9	A0A090JUQ9_METFO_Putative_nickel_insertion_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0858_PE=3_SV=1			43.27488631203358	75.51	8.84	85.48540437686592					Single Protein		A0A090JUQ9	3	20	20	3	20	3	8	26	100.0	Confident
427	A0A090I0K3	A0A090I0K3_METFO_Histidinol-phosphate_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=hisC_PE=3_SV=1			41.59313910578606	72.68	7.92	74.95764521715337					Single Protein		A0A090I0K3	2	32	32	2	32	2	4	41	100.0	Confident
428	A0A090I0Z8	A0A090I0Z8_METFO_Type_2_DNA_topoisomerase_6_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=top6B_PE=3_SV=1			59.20083564543436	94.87	9.7	46.88415451795335					Single Protein		A0A090I0Z8	4	109	109	4	109	4	8	156	100.0	Confident
429	A0A090I2G1	A0A090I2G1_METFO_Universal_stress_protein_MTBMA_c15380_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0895_PE=4_SV=1			16.00946531888474	100.0	9.09	14.67702144112094					Related Proteins	A0A090JUU3	A0A090I2G1, A0A090JUU3	1	6	0	0	6	1	1	9	94.11764705882352	Doubtful
430	A0A090I192	A0A090I192_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0408_PE=4_SV=1			30.61539714691531	86.45	29.67	120.9486071978475					Single Protein		A0A090I192	6	37	37	6	37	6	10	51	100.0	Confident
431	A0A090I0Y6	A0A090I0Y6_METFO_Phosphoserine_phosphatase_SerB_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0173_PE=4_SV=1			56.84069605435563	86.29	14.31	88.89836615006323					Single Protein		A0A090I0Y6	7	148	148	7	148	7	16	210	100.0	Confident
432	A0A090I9J6	A0A090I9J6_METFO_Protein-export_membrane_protein_SecF_OS=Methanobacterium_formicicum_OX=2162_GN=secF_PE=3_SV=1			29.787304997598305	35.36	8.21	63.60042624485741					Single Protein		A0A090I9J6	1	7	7	1	7	1	1	9	100.0	Doubtful
433	A0A090I0V7	A0A090I0V7_METFO_Nuclease_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1971_PE=4_SV=1			17.76774218752715	61.96	14.11	155.8525296594278					Single Protein		A0A090I0V7	2	13	13	2	13	2	3	16	100.0	Doubtful
434	A0A090I170	A0A090I170_METFO_TATA-box-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=tbp_PE=3_SV=1			19.643565026646062	70.17	46.96	285.25318246174163					Single Protein		A0A090I170	6	14	14	6	14	6	18	33	100.0	Confident
435	A0A090I180	A0A090I180_METFO_50S_ribosomal_protein_L5_OS=Methanobacterium_formicicum_OX=2162_GN=rpl5p_PE=3_SV=1			19.726389896985516	100.0	39.88	273.5737409832985					Single Protein		A0A090I180	6	55	55	6	55	6	21	87	100.0	Confident
436	A0A090I182	A0A090I182_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1987_PE=4_SV=1			20.42568348913448	100.0	7.91	35.573119764072786					Single Protein		A0A090I182	1	18	18	1	18	1	1	27	100.0	Doubtful
437	A0A090I0T5	A0A090I0T5_METFO_Toprim_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1955_PE=4_SV=1			34.044095709289316	78.04	15.88	81.0352921266523					Single Protein		A0A090I0T5	3	37	37	3	37	3	4	50	100.0	Confident
438	A0A090I151	A0A090I151_METFO_Big-1_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0264_PE=3_SV=1			123.91068205256178	39.66	8.89	47.73618458566083					Single Protein		A0A090I151	7	16	16	7	16	7	12	35	100.0	Confident
439	A0A090I0T1	A0A090I0T1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0137_PE=4_SV=1			29.262544660167777	56.51	14.5	314.1317105482019	Oxidation of M(M126)	Oxidation of M(1)			Single Protein		A0A090I0T1	4	31	31	4	31	4	15	65	100.0	Confident
440	A0A090I9E4	A0A090I9E4_METFO_30S_ribosomal_protein_S7_OS=Methanobacterium_formicicum_OX=2162_GN=rps7_PE=3_SV=1			21.197256979270026	100.0	33.69	267.6829704599734					Single Protein		A0A090I9E4	5	52	52	5	52	5	14	87	100.0	Confident
441	A0A090I9E0	A0A090I9E0_METFO_DNA-directed_RNA_polymerase_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=rpoA1_PE=3_SV=1			97.96712323379874	81.63	11.25	32.10591871581832					Single Protein		A0A090I9E0	8	125	125	8	125	8	14	170	100.0	Confident
442	A0A090IAU5	A0A090IAU5_METFO_Choloylglycine_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=cbh_PE=3_SV=1			36.689966224247776	78.05	7.93	66.74673708382562					Single Protein		A0A090IAU5	2	18	18	2	18	2	4	28	100.0	Confident
443	A0A090I0S7	A0A090I0S7_METFO_O-phospho-L-seryl-tRNA:Cys-tRNA_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=pscS_PE=3_SV=1			42.81413967870659	92.15	4.45	16.482832979688176					Single Protein		A0A090I0S7	1	50	50	1	50	1	1	76	100.0	Doubtful
444	A0A090I148	A0A090I148_METFO_dTDP-glucose_4,6-dehydratase-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0259_PE=4_SV=1			34.47270591635843	89.69	12.03	50.48693629746413	Oxidation of M(M283)	Oxidation of M(1)			Single Protein		A0A090I148	3	49	49	3	49	3	4	94	100.0	Confident
445	A0A090I166	A0A090I166_METFO_Enolase_OS=Methanobacterium_formicicum_OX=2162_GN=eno_PE=3_SV=1			44.54234885537025	63.94	17.79	131.58199640286674					Single Protein		A0A090I166	4	27	27	4	27	4	11	47	100.0	Confident
446	A0A090JUG7	A0A090JUG7_METFO_Phosphate_binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0745_PE=4_SV=1			29.14237438978952	78.29	21.0	87.09653513086242					Single Protein		A0A090JUG7	4	13	13	4	13	4	8	19	100.0	Confident
447	A0A090I8Q5	A0A090I8Q5_METFO_Probable_cobyric_acid_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=cobQ_PE=3_SV=1			56.137665548870004	75.49	2.35	13.368242459110155					Single Protein		A0A090I8Q5	1	34	34	1	34	1	1	42	100.0	Doubtful
448	A0A090I921	A0A090I921_METFO_Probable_tRNA_pseudouridine_synthase_D_OS=Methanobacterium_formicicum_OX=2162_GN=truD_PE=3_SV=1			47.828735195355094	93.05	3.36	15.099381770361829					Single Protein		A0A090I921	1	90	90	1	90	1	1	114	82.35294117647058	Doubtful
449	A0A090IAD3	A0A090IAD3_METFO_Homoserine_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=hom_PE=4_SV=1			37.66961104322279	66.38	20.06	76.80766369485332					Single Protein		A0A090IAD3	5	10	10	5	10	5	8	12	100.0	Confident
450	A0A090I8R6	A0A090I8R6_METFO_Acetylornithine_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=argD_PE=3_SV=1			42.48638393187859	69.13	18.88	60.569801907015204					Single Protein		A0A090I8R6	5	32	32	5	32	5	8	42	100.0	Confident
451	A0A089ZUW8	A0A089ZUW8_METFO_RNA-free_ribonuclease_P_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0586_PE=3_SV=1			25.558213781878106	100.0	3.64	28.62019181018583					Single Protein		A0A089ZUW8	1	69	69	1	69	1	1	95	94.11764705882352	Doubtful
452	A0A090I938	A0A090I938_METFO_Phosphomethylpyrimidine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=thiC1_PE=3_SV=1			46.66634113044773	80.65	13.75	130.82420116988428					Single Protein		A0A090I938	4	52	52	4	52	4	11	73	100.0	Confident
453	A0A090I932	A0A090I932_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1469_PE=4_SV=1			32.588443897311414	79.46	12.46	135.15090577032197					Single Protein		A0A090I932	3	32	31	3	31	3	10	50	100.0	Confident
454	A0A090I8R0	A0A090I8R0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1296_PE=4_SV=1			47.059346311376245	69.27	1.89	53.81574528411012					Single Protein		A0A090I8R0	1	26	26	1	26	1	3	39	100.0	Doubtful
455	A0A090I8R1	A0A090I8R1_METFO_UDP-N-acetylmuramoyl-L-alanine-D-glutamateligase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2424_PE=4_SV=1			58.25764180038753	94.27	2.48	12.016111065345196					Single Protein		A0A090I8R1	1	25	25	1	25	1	1	30	100.0	Doubtful
456	A0A090I904	A0A090I904_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1429_PE=4_SV=1			66.99707130460533	70.15	12.44	47.63265965572299					Single Protein		A0A090I904	6	38	38	6	38	6	11	62	100.0	Confident
457	A0A089ZE87	A0A089ZE87_METFO_ABC_transporter_ATP-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2311_PE=4_SV=1			24.032573915921663	74.65	22.58	236.44047349361335					Single Protein		A0A089ZE87	4	23	23	4	23	4	12	40	100.0	Confident
458	A0A089ZDW1	A0A089ZDW1_METFO_Methyl-coenzyme_M_reductase_II_D_subunit_MrtD_OS=Methanobacterium_formicicum_OX=2162_GN=mrtD_PE=4_SV=1			18.13478183998762	100.0	29.01	207.29027813138705					Single Protein		A0A089ZDW1	3	24	24	3	24	3	7	41	100.0	Confident
459	A0A090JUF5	A0A090JUF5_METFO_Pyruvate_synthase_subunit_PorC_OS=Methanobacterium_formicicum_OX=2162_GN=porC_PE=4_SV=1			18.642925701937028	62.64	27.59	216.0543891553244					Single Protein		A0A090JUF5	4	13	13	4	13	4	7	40	100.0	Confident
460	A0A090I8P6	A0A090I8P6_METFO_Ribose-phosphate_pyrophosphokinase_OS=Methanobacterium_formicicum_OX=2162_GN=prs_PE=3_SV=1			31.055095502549065	78.75	9.76	61.97285628189845					Single Protein		A0A090I8P6	2	16	16	2	16	2	3	22	100.0	Confident
